lon,lat,PlantConc
87.234419,43.938135,0.979949
88.606431,44.149572,1.038189
88.624425,44.152225,1.044694
88.642421,44.154876,1.023179
87.247603,43.935754,1.028778
87.253535,43.936706,1.028778
88.595666,44.143483,1.099496
88.601663,44.144368,1.077410
88.607660,44.145253,1.077420
88.625653,44.147907,1.060304
88.631651,44.148790,1.046404
88.637649,44.149674,1.077420
87.237057,43.929561,0.990460
87.242988,43.930514,1.028778
87.248921,43.931467,1.017601
88.596896,44.139165,1.099496
88.602892,44.140050,1.099496
88.608889,44.140935,1.099496
88.620883,44.142704,1.082505
88.626880,44.143588,1.046767
88.632878,44.144472,1.077420
88.638876,44.145355,1.038563
87.113884,43.905202,1.063427
88.592130,44.133961,1.038189
88.598125,44.134847,1.077410
88.622111,44.138385,1.058880
88.628108,44.139269,1.035346
88.634105,44.140153,1.015032
88.646100,44.141919,1.031415
88.652098,44.142802,1.074573
87.471216,43.957918,1.040525
88.623338,44.134066,1.062947
88.629335,44.134950,1.058880
88.653324,44.138482,1.055325
87.116536,43.896634,0.978292
87.122461,43.897593,0.798141
88.648552,44.133280,1.099496
88.654549,44.134163,1.058880
87.200825,43.905740,0.975741
87.206754,43.906695,0.994202
88.643780,44.128079,1.077410
88.649777,44.128961,1.110580
88.655774,44.129843,1.110580
87.142884,43.891897,0.798141
87.154734,43.893811,0.975741
87.196218,43.900500,1.027061
87.202145,43.901454,0.979667
87.208073,43.902408,0.972122
87.167907,43.891438,0.807924
87.173832,43.892394,0.807924
87.191611,43.895260,1.024076
87.197538,43.896214,1.027061
87.203465,43.897168,1.027061
87.209392,43.898122,0.967945
88.586287,44.110601,1.099496
88.880271,44.153627,1.078742
88.886277,44.154497,1.078742
122.270862,43.980458,0.553261
88.593509,44.107168,1.038563
122.263625,43.977088,0.543882
122.275529,43.975232,0.531872
88.811856,44.130188,1.042068
88.808281,44.120669,1.037175
88.809494,44.116346,1.075987
88.887522,44.127680,1.055325
88.893526,44.128550,1.077410
89.160349,44.157859,1.012284
89.166365,44.158715,1.012284
89.167553,44.154384,1.020958
89.168741,44.150054,1.140269
88.905562,44.107795,1.020877
89.175944,44.146578,1.153317
88.912769,44.104339,0.978364
89.177131,44.142248,1.140269
122.137296,43.929219,0.543882
89.223872,44.108387,0.837420
89.633300,44.165614,0.998149
89.255116,44.108310,1.044911
89.456021,44.127530,1.017021
88.970397,44.054169,1.018324
89.457187,44.123193,1.029931
89.469228,44.124872,1.010066
89.475249,44.125712,1.010066
89.464373,44.119696,1.025045
89.470393,44.120535,1.013572
89.476414,44.121374,1.010066
89.482435,44.122213,1.010066
89.512543,44.126402,0.940644
89.536635,44.129747,1.003479
89.459518,44.114520,1.008764
89.465538,44.115359,1.018987
89.471558,44.116198,1.106656
89.477578,44.117037,1.008764
89.483599,44.117876,0.987540
89.460683,44.110183,1.013572
89.466703,44.111022,1.008764
89.472722,44.111861,1.000867
89.478742,44.112700,1.000867
89.484762,44.113538,1.011264
89.490783,44.114377,1.069746
89.520889,44.118563,1.015634
89.377611,44.094065,0.974410
89.383626,44.094909,0.875517
89.461848,44.105846,1.011264
89.467867,44.106685,0.944721
89.473886,44.107524,0.944721
89.479906,44.108363,0.991827
89.485926,44.109201,1.011264
89.491946,44.110039,1.011264
89.516028,44.113388,0.828578
89.534093,44.115896,1.032026
89.294601,44.077892,0.944682
89.372766,44.088887,0.996991
89.378781,44.089730,0.996991
89.384796,44.090574,0.875517
89.390811,44.091417,0.974410
89.469032,44.102348,1.015634
89.475050,44.103187,0.987540
89.481069,44.104026,0.987540
89.487089,44.104864,1.011264
89.493108,44.105702,1.027586
89.499128,44.106539,0.825020
89.355896,44.082019,0.875517
89.379951,44.085395,0.996991
89.385966,44.086238,0.994306
89.458160,44.096333,1.015634
89.464178,44.097172,1.015634
89.470196,44.098011,1.015634
89.476214,44.098850,0.987540
89.482233,44.099688,0.987540
89.488252,44.100526,0.991827
89.494271,44.101364,0.987540
89.500290,44.102202,0.805633
89.506310,44.103039,0.795474
89.512330,44.103875,0.795474
89.548455,44.108890,1.015634
89.711134,44.131319,0.805633
89.375107,44.080217,0.935164
89.381121,44.081060,0.823875
89.387135,44.081903,0.958429
89.459324,44.091996,1.032026
89.465342,44.092835,0.828578
89.471360,44.093674,1.015634
89.477378,44.094513,1.015634
89.483396,44.095351,0.987540
89.489414,44.096189,1.011264
89.495433,44.097027,0.817795
89.501452,44.097864,0.805633
89.507471,44.098701,0.805633
89.513491,44.099538,0.825020
89.537572,44.102881,0.987540
89.543593,44.103716,1.022083
89.700226,44.125323,0.809124
89.706253,44.126150,0.940644
89.730367,44.129455,0.998149
89.298127,44.064892,1.035719
89.382291,44.076725,0.761741
89.388304,44.077568,0.958429
89.466506,44.088499,1.015634
89.490577,44.091851,1.022083
89.496595,44.092689,1.026510
89.502614,44.093526,0.795474
89.544751,44.099378,1.022083
89.550772,44.100213,0.998149
89.383460,44.072390,0.759715
89.389473,44.073232,0.995007
89.491739,44.087514,1.002491
89.497757,44.088351,0.817795
89.545910,44.095039,0.817795
89.114324,44.029819,1.011264
89.120325,44.030675,1.015634
89.168342,44.037515,1.002150
89.378617,44.067211,0.739064
89.384629,44.068054,0.734462
89.390642,44.068897,0.730952
89.504936,44.084851,0.778992
89.510954,44.085687,0.778992
89.547068,44.090701,0.809124
89.577170,44.094870,0.809124
89.583191,44.095703,0.828578
89.697643,44.111471,1.007835
89.715723,44.113951,0.850869
121.098561,43.999220,0.555530
