lon,lat,PlantConc
89.633300,44.165614,1.858077
89.255116,44.108310,5.861137
89.456021,44.127530,3.472031
88.970397,44.054169,3.302013
89.457187,44.123193,3.900706
89.469228,44.124872,3.567415
89.475249,44.125712,3.213694
89.464373,44.119696,4.174681
89.470393,44.120535,3.616457
89.476414,44.121374,3.604861
89.482435,44.122213,2.895045
89.512543,44.126402,2.297878
89.536635,44.129747,2.764996
89.459518,44.114520,3.379166
89.465538,44.115359,2.690019
89.471558,44.116198,5.499544
89.477578,44.117037,3.173949
89.483599,44.117876,2.563702
89.460683,44.110183,3.060023
89.466703,44.111022,3.344064
89.472722,44.111861,3.152491
89.478742,44.112700,3.152491
89.484762,44.113538,2.820863
89.490783,44.114377,3.739951
89.520889,44.118563,2.331690
89.377611,44.094065,4.580175
89.383626,44.094909,4.727882
89.461848,44.105846,2.791561
89.467867,44.106685,2.316391
89.473886,44.107524,2.390103
89.479906,44.108363,2.163846
89.485926,44.109201,2.337334
89.491946,44.110039,2.337334
89.516028,44.113388,2.017857
89.534093,44.115896,2.791771
89.294601,44.077892,5.149328
89.372766,44.088887,3.653789
89.378781,44.089730,3.730897
89.384796,44.090574,4.440758
89.390811,44.091417,4.676834
89.469032,44.102348,2.331690
89.475050,44.103187,2.617607
89.481069,44.104026,2.191850
89.487089,44.104864,2.677161
89.493108,44.105702,2.887583
89.499128,44.106539,2.390557
89.355896,44.082019,5.303755
89.379951,44.085395,3.931160
89.385966,44.086238,3.473651
89.458160,44.096333,2.534838
89.464178,44.097172,2.213075
89.470196,44.098011,2.057083
89.476214,44.098850,2.146550
89.482233,44.099688,2.169082
89.488252,44.100526,2.141368
89.494271,44.101364,2.191850
89.500290,44.102202,2.018814
89.506310,44.103039,1.951990
89.512330,44.103875,2.056611
89.548455,44.108890,2.100495
89.711134,44.131319,2.217739
89.375107,44.080217,4.183707
89.381121,44.081060,4.944497
89.387135,44.081903,4.868542
89.459324,44.091996,2.705672
89.465342,44.092835,2.193662
89.471360,44.093674,2.144823
89.477378,44.094513,2.236305
89.483396,44.095351,2.016191
89.489414,44.096189,2.218432
89.495433,44.097027,1.636962
89.501452,44.097864,1.857021
89.507471,44.098701,2.104921
89.513491,44.099538,2.001731
89.537572,44.102881,2.191850
89.543593,44.103716,1.711631
89.700226,44.125323,2.035079
89.706253,44.126150,2.297878
89.730367,44.129455,1.709037
89.298127,44.064892,5.060741
89.382291,44.076725,3.772694
89.388304,44.077568,4.572875
89.466506,44.088499,2.534838
89.490577,44.091851,1.940122
89.496595,44.092689,1.817899
89.502614,44.093526,1.911648
89.544751,44.099378,1.822298
89.550772,44.100213,1.857937
89.383460,44.072390,3.586694
89.389473,44.073232,3.794120
89.491739,44.087514,1.412777
89.497757,44.088351,1.385097
89.545910,44.095039,1.537550
89.114324,44.029819,2.594597
89.120325,44.030675,2.283500
89.168342,44.037515,2.433048
89.378617,44.067211,2.902818
89.384629,44.068054,3.714863
89.390642,44.068897,3.174207
89.504936,44.084851,1.378636
89.510954,44.085687,1.452527
89.547068,44.090701,1.891632
89.577170,44.094870,1.931553
89.583191,44.095703,2.039038
89.697643,44.111471,2.618004
89.715723,44.113951,3.093353
121.098561,43.999220,4.632793
89.115511,44.025490,1.266549
89.181532,44.034891,1.554340
89.385798,44.063719,3.044435
89.391811,44.064562,3.164190
89.397823,44.065404,4.827440
89.463980,44.074649,2.468170
89.469996,44.075488,3.327341
89.476012,44.076326,2.238106
89.482029,44.077164,1.605248
89.494062,44.078839,1.555741
89.500079,44.079676,1.376703
89.506097,44.080513,1.258310
89.530169,44.083857,1.640924
89.536188,44.084692,1.726977
89.542206,44.085527,1.897146
89.698790,44.107129,2.352370
89.704816,44.107956,2.588360
89.710843,44.108782,2.868638
89.722896,44.110434,2.494078
89.176711,44.029707,1.535864
89.182714,44.030560,1.519910
89.398991,44.061068,4.706635
89.477175,44.071989,2.040004
89.483191,44.072827,1.857937
89.501240,44.075338,1.757124
89.507257,44.076175,1.336118
89.513274,44.077011,1.584738
89.537346,44.080354,1.995247
89.567441,44.084525,2.230394
89.651743,44.096164,3.809369
89.657766,44.096993,2.809350
89.663790,44.097821,2.764996
89.669814,44.098650,2.645083
89.165889,44.023670,2.232703
89.171891,44.024523,1.850131
89.177893,44.025376,1.519910
89.370102,44.052520,2.924721
89.376113,44.053363,3.139878
89.382124,44.054206,4.052676
89.388135,44.055049,2.971840
89.394147,44.055891,2.929695
89.400159,44.056733,3.308928
89.406171,44.057575,3.621812
89.502401,44.071001,1.927221
89.508417,44.071837,1.911489
89.514434,44.072673,1.909006
89.598697,44.084349,3.530384
89.263128,44.032957,2.149857
89.269134,44.033806,2.484394
89.275140,44.034654,2.380898
89.281146,44.035502,3.012563
89.371271,44.048185,4.705458
89.377281,44.049028,4.705458
89.383292,44.049871,3.034273
89.389303,44.050713,3.093096
89.395314,44.051555,3.191524
89.401326,44.052397,2.592229
89.407338,44.053239,2.561068
89.413350,44.054080,2.854980
89.491529,44.064989,2.017857
89.497545,44.065826,1.727889
89.503561,44.066663,1.955626
89.666089,44.089139,2.279821
89.678136,44.090795,2.166659
89.684159,44.091623,3.849355
89.762491,44.102353,2.382815
89.264304,44.028624,2.131289
89.270309,44.029473,2.482449
89.276315,44.030321,2.144823
89.282321,44.031169,2.035715
89.288327,44.032016,2.167337
89.294333,44.032863,1.622954
89.372440,44.043850,4.409018
89.378450,44.044693,2.744644
89.384460,44.045535,3.323505
89.390471,44.046378,2.825323
89.396482,44.047220,2.604630
89.498706,44.061488,2.441375
89.504721,44.062325,3.878253
89.510737,44.063161,2.263469
89.588966,44.074005,1.960311
89.594985,44.074837,2.073181
89.601005,44.075669,2.821076
89.667238,44.084798,3.341699
89.751581,44.096363,2.122057
89.763634,44.098010,2.061418
89.085456,43.998702,4.479876
89.277490,44.025988,2.331690
89.283496,44.026836,1.761834
89.289501,44.027683,2.035715
89.295507,44.028530,2.035715
89.301514,44.029377,1.955626
89.379618,44.040358,3.178813
89.385628,44.041200,4.652359
89.391638,44.042042,2.945831
89.397649,44.042884,2.861495
89.499866,44.057151,3.476287
123.582151,43.583353,7.234802
