lon,lat,PlantConc
123.626013,43.274784,1.658014
123.637689,43.272812,1.907875
123.560426,43.281344,1.603333
123.566267,43.280361,1.566402
123.572108,43.279378,1.838364
123.577949,43.278395,1.534462
123.583789,43.277411,1.594809
123.589629,43.276427,1.522185
123.595469,43.275443,2.080866
123.601308,43.274459,2.192856
123.607148,43.273474,2.295216
123.618825,43.271504,2.207781
123.659687,43.264599,2.192787
123.529872,43.281985,2.180761
123.541556,43.280022,2.710477
123.547398,43.279040,2.569960
123.553240,43.278058,1.649691
123.559081,43.277076,1.586848
123.564922,43.276093,1.759505
123.570763,43.275111,2.269368
123.582443,43.273144,1.598908
123.588283,43.272160,1.522185
123.594122,43.271176,1.683927
123.599961,43.270192,2.303945
123.605800,43.269207,2.286117
123.611639,43.268222,2.323115
123.617477,43.267237,2.192856
123.623315,43.266252,2.333375
123.629152,43.265266,2.261989
123.646664,43.262307,1.698901
123.534371,43.276735,2.104420
123.540213,43.275754,2.910643
123.546054,43.274772,1.657968
123.551896,43.273790,2.127733
123.557736,43.272808,1.688586
123.563577,43.271826,2.916770
123.575257,43.269860,1.714233
123.581097,43.268877,1.534462
123.586936,43.267893,1.499117
123.592775,43.266909,1.586848
123.598614,43.265925,2.358264
123.604453,43.264941,2.115258
123.610291,43.263956,2.388463
123.616129,43.262971,2.588658
123.668656,43.254094,2.120743
123.674491,43.253106,2.026178
123.680326,43.252118,2.242249
123.533029,43.272467,2.374702
123.550552,43.269522,2.713569
123.556392,43.268540,2.651065
123.562232,43.267558,2.590001
123.568072,43.266576,2.144325
123.573912,43.265593,1.562385
123.579751,43.264610,1.436078
123.585590,43.263626,1.670897
123.591429,43.262642,2.509462
123.597267,43.261658,2.413865
123.603105,43.260674,2.097093
123.608943,43.259690,2.097093
123.543368,43.266236,2.302052
123.555048,43.264273,2.468748
123.566728,43.262308,3.058195
123.572567,43.261325,1.664317
123.578406,43.260342,2.290613
123.584245,43.259359,2.172960
123.590083,43.258375,2.156146
123.595921,43.257392,2.444777
123.607596,43.255423,2.227189
123.660120,43.246551,2.330241
123.512820,43.266871,1.770891
123.518662,43.265891,1.217886
123.536185,43.262949,2.108661
123.547865,43.260986,2.154037
123.553705,43.260005,2.475636
123.565383,43.258040,2.451659
123.571222,43.257058,1.651439
123.577061,43.256075,2.534005
123.582899,43.255092,2.186305
123.588737,43.254108,1.443949
123.594575,43.253125,2.135946
123.600412,43.252141,2.106482
123.606249,43.251156,2.244556
123.534842,43.258681,1.489563
123.552361,43.255737,2.163351
123.558200,43.254755,2.169388
123.564039,43.253773,1.989557
123.569878,43.252790,1.956317
123.575716,43.251808,1.778105
123.581554,43.250825,1.956509
123.587392,43.249841,1.360692
123.593229,43.248858,1.972998
123.599066,43.247874,2.031922
123.604903,43.246890,2.017194
123.616575,43.244921,2.073950
123.622411,43.243936,2.180127
123.533500,43.254412,1.360164
123.539340,43.253431,1.443992
123.545179,43.252450,1.613543
123.551018,43.251469,2.093966
123.556857,43.250487,1.989557
123.562696,43.249505,1.800909
123.568534,43.248523,1.773147
123.574372,43.247540,2.170834
123.580209,43.246557,1.897917
123.586046,43.245574,1.410689
123.591883,43.244591,1.791971
123.597720,43.243607,1.956317
123.603556,43.242623,1.545942
123.609392,43.241639,2.276567
123.615228,43.240654,1.893113
123.656071,43.233755,1.576424
123.537998,43.249163,1.784700
123.543837,43.248182,1.786974
123.549676,43.247201,2.169388
123.567190,43.244255,2.044150
123.573027,43.243273,2.060090
123.578865,43.242290,1.829106
123.584701,43.241307,1.773147
123.590538,43.240324,1.764346
123.602210,43.238356,2.063735
123.608046,43.237372,2.073950
123.619717,43.235403,1.469936
123.625552,43.234418,1.657968
123.631386,43.233433,2.046592
123.648888,43.230476,1.552123
123.654721,43.229489,1.593097
123.660554,43.228503,1.549673
123.524978,43.246856,1.329350
123.530817,43.245875,1.367531
123.536656,43.244895,1.667372
123.542495,43.243914,1.633523
123.554171,43.241951,2.197222
123.560009,43.240970,2.158377
123.565846,43.239988,1.981612
123.571683,43.239005,1.773147
123.577520,43.238023,2.296660
123.583357,43.237040,2.250116
123.589193,43.236057,1.971572
123.595029,43.235073,1.613543
123.600865,43.234090,1.601058
123.606700,43.233106,1.436727
123.612535,43.232122,2.030789
123.618370,43.231137,2.012429
123.630039,43.229167,1.935736
123.647539,43.226210,1.601106
123.653372,43.225224,1.504638
123.511959,43.244547,1.967444
123.529476,43.241607,1.250041
123.546991,43.238665,2.369242
123.558666,43.236702,1.956509
123.564503,43.235720,2.243855
123.570340,43.234738,1.973081
123.576176,43.233755,2.158377
123.582013,43.232773,2.362902
123.587848,43.231790,1.973081
123.617023,43.226871,1.989557
123.622858,43.225886,1.911255
123.628691,43.224901,1.926124
123.640358,43.222930,2.055862
123.646191,43.221945,1.540113
123.522297,43.238318,1.654470
123.528136,43.237338,1.506164
123.563160,43.231452,1.743592
123.568997,43.230470,2.278987
123.574833,43.229488,2.164400
123.586504,43.227523,1.942664
123.609843,43.223589,2.110295
123.615677,43.222604,1.479738
123.621511,43.221620,1.479700
123.639011,43.218665,2.012397
123.650675,43.216693,2.415007
123.520957,43.234050,1.877852
123.526795,43.233070,1.626648
123.561817,43.227185,1.812643
123.567654,43.226203,1.897917
123.573489,43.225221,2.209170
123.579325,43.224238,2.114545
123.602664,43.220306,1.950862
123.608498,43.219322,2.126751
123.614331,43.218338,1.532408
123.637663,43.214399,1.494568
123.519617,43.229781,2.017353
123.560475,43.222917,2.198287
123.566311,43.221935,2.182669
123.636316,43.210133,2.266467
123.559133,43.218649,1.764346
123.564968,43.217668,2.232706
123.588307,43.213739,2.005034
123.594141,43.212756,1.956281
123.557791,43.214381,1.764314
123.563626,43.213400,1.873875
123.586963,43.209471,1.896432
123.562284,43.209132,1.350202
123.638108,43.196350,1.805912
123.625100,43.194054,1.791938
123.565435,43.199615,2.080648
123.571269,43.198634,1.940158
123.623755,43.189788,1.497111
123.569927,43.194366,1.887315
123.599087,43.189455,1.311957
123.604918,43.188472,1.261979
123.597744,43.185188,1.700941
123.578908,43.183868,1.741045
123.563223,43.173028,1.762016
123.549359,43.148401,1.848988
