lon,lat,lnBCF_pred
89.730367,44.129455,2.781236
89.298127,44.064892,3.404607
89.382291,44.076725,3.259424
89.388304,44.077568,3.414996
89.466506,44.088499,3.129952
89.490577,44.091851,2.872753
89.496595,44.092689,2.824419
89.502614,44.093526,2.767461
89.544751,44.099378,2.810101
89.550772,44.100213,2.864772
89.383460,44.072390,3.240032
89.389473,44.073232,3.418488
89.491739,44.087514,2.607597
89.497757,44.088351,2.529133
89.545910,44.095039,2.633554
89.114324,44.029819,3.136518
89.120325,44.030675,3.025532
89.168342,44.037515,2.915710
89.378617,44.067211,3.121692
89.384629,44.068054,3.240324
89.390642,44.068897,3.180781
89.504936,44.084851,2.456119
89.510954,44.085687,2.508329
89.547068,44.090701,2.813782
89.577170,44.094870,2.834666
89.583191,44.095703,2.853089
89.697643,44.111471,3.197634
89.715723,44.113951,3.226754
121.098561,43.999220,3.166544
89.115511,44.025490,2.482250
89.181532,44.034891,2.667789
89.385798,44.063719,3.123966
89.391811,44.064562,3.173626
89.397823,44.065404,3.436085
89.463980,44.074649,3.063083
89.469996,44.075488,3.355680
89.476012,44.076326,3.024117
89.482029,44.077164,2.718584
89.494062,44.078839,2.687258
89.500079,44.079676,2.513700
89.506097,44.080513,2.443023
89.530169,44.083857,2.681888
